,issue_id,issue_comments,issue_desc,created_at,closed_at
1171,ELY-1209,"There are some topics for revising in {{allow-all-mechanisms}}, {{allow-sasl-mechanisms}}, {{forbid-sasl-mechanisms}} and {{sasl-mechanism-selector}} of Elytron subsystem and client config file.

1) Since selectors have been introduced in EAP 7.1.0.DR19 what is the reason for {{allow-all-mechanisms}}, {{allow-sasl-mechanisms}} and {{forbid-sasl-mechanisms}}? AFAIK they just provides the subset of configuration which can be set by {{sasl-mechanism-selector}}. It that case {{allow-all-mechanisms}}, {{allow-sasl-mechanisms}} and {{forbid-sasl-mechanisms}} can be completely removed from Elytron configuration because they just duplicates another configuration. Or they provide something which cannot be configured by selectors?

2) These options are mutually exclusive in Elytron subsystem, but all of them can be configured together in Elytron client configuration file. There should be added some check for mutually exclusivity of these options in Elytron client configuration file.",,,
1184,ELY-1206,"{{rotating-file-audit}} throws {{IllegalArgumentException}} if user tries to add a new {{rotating-audit-file}} and does not specify {{suffix}} property.

Steps to reproduce: {{/subsystem=elytron/rotating-file-audit-log=rotating-audit:add(path=rotating-audit.log)}}

Following output is given in jboss-cli
{code}
{
    ""outcome"" => ""failed"",
    ""failure-description"" => {""WFLYCTL0080: Failed services"" => {""org.wildfly.security.security-event-listener.rotating-audit"" => ""Failed to start service
    Caused by: java.lang.IllegalArgumentException: Illegal pattern character 'n'""}},
    ""rolled-back"" => true
}
{code}

and following one in server log:
{code}
12:45:41,381 ERROR [org.jboss.msc.service.fail] (MSC service thread 1-2) MSC000001: Failed to start service org.wildfly.security.security-event-listener.rotating-audit: org.jboss.msc.service.StartException in service org.wildfly.security.security-event-listener.rotating-audit: Failed to start service
	at org.jboss.msc.service.ServiceControllerImpl$StartTask.run(ServiceControllerImpl.java:1978)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
	at java.lang.Thread.run(Thread.java:745)
Caused by: java.lang.IllegalArgumentException: Illegal pattern character 'n'
	at java.text.SimpleDateFormat.compile(SimpleDateFormat.java:826)
	at java.text.SimpleDateFormat.initialize(SimpleDateFormat.java:634)
	at java.text.SimpleDateFormat.<init>(SimpleDateFormat.java:605)
	at java.text.SimpleDateFormat.<init>(SimpleDateFormat.java:580)
	at org.wildfly.security.audit.RotatingFileAuditEndpoint$Builder.setSuffix(RotatingFileAuditEndpoint.java:289)
	at org.wildfly.extension.elytron.AuditResourceDefinitions$2.lambda$getValueSupplier$2(AuditResourceDefinitions.java:235)
	at org.wildfly.extension.elytron.TrivialService.start(TrivialService.java:53)
	at org.jboss.msc.service.ServiceControllerImpl$StartTask.startService(ServiceControllerImpl.java:2032)
	at org.jboss.msc.service.ServiceControllerImpl$StartTask.run(ServiceControllerImpl.java:1955)
	... 3 more

12:45:41,382 ERROR [org.jboss.as.controller.management-operation] (management-handler-thread - 5) WFLYCTL0013: Operation (""add"") failed - address: ([
    (""subsystem"" => ""elytron""),
    (""rotating-file-audit-log"" => ""rotating-audit"")
]) - failure description: {""WFLYCTL0080: Failed services"" => {""org.wildfly.security.security-event-listener.rotating-audit"" => ""Failed to start service
    Caused by: java.lang.IllegalArgumentException: Illegal pattern character 'n'""}}
{code}

Note: there is an easy workaround - if user specifies {{suffix}} property then adding a new {{rotating-audit-file}} works fine, e.g. {{/subsystem=elytron/rotating-file-audit-log=rotating-audit:add(path=rotating-audit.log,suffix=y-M-d)}} passes successfully.",,,
1193,ELY-1205,"Wildfly Elytron Tool error output would contain error message rather than stacktrace. 

I understand that it is very useful but the behaviour must be consistent with other apps, e.g.: jboss-cli.
Now we have inconsistency even in this tool - half exceptions, half error messages.

Here is example
{code}
java -jar wildfly-elytron-tool.jar credential-store --add myalias --secret secretpassword --location=""test.store1""  --password secret_password --summary --salt 12345678 --iteration 230 --create -type=KeyStoreCredentialStore123
Exception encountered executing the command:
java.security.NoSuchAlgorithmException
        at org.wildfly.security.credential.store.CredentialStore.getInstance(CredentialStore.java:65)
        at org.wildfly.security.tool.CredentialStoreCommand.execute(CredentialStoreCommand.java:157)
        at org.wildfly.security.tool.ElytronTool.main(ElytronTool.java:75)
{code}


I suggest add application parameter \-\-verbose (\-\-debug, ...) which enables print stack trace when error occurs.

By default there is expected only error message and with this parameter there will be printed stack trace.",,,
1197,ELY-1207,"Rule matcher {{match-user}} in authentication-context in Elytron subsystem internally uses {{org.wildfly.security.auth.client.MatchUserRule}}. This matcher works based on passed userinfo. However naming of {{match-user}} in Elytron subsystem indicates that just user part of userinfo should be used in matching.

Also description in CLI is not correct, it says: _The user to match against._

It means one of following should be changed:
* name of {{match-user}}
* functionality of {{MatchUserRule}}

Since Elytron client configuration file includes for the same matcher with name {{match-userinfo}} then I suggest to rename attribute {{match-user}} in {{authentication-context}} in Elytron subsystem to {{match-userinfo}} and improve description in CLI and XSD.",,,
1202,ELY-1202,"In case Elytron client authentication-context includes rule which contains {{match-purpose}} then NullPointerException is thrown.

Thrown exception:
{code}
java.lang.NullPointerException
	at java.lang.String.compareTo(String.java:1155)
	at java.lang.String.compareTo(String.java:111)
	at java.util.Arrays.binarySearch0(Arrays.java:2439)
	at java.util.Arrays.binarySearch(Arrays.java:2379)
	at org.wildfly.security.auth.client.MatchPurposeRule.matches(MatchPurposeRule.java:43)
	at org.wildfly.security.auth.client.AuthenticationContext.authRuleMatching(AuthenticationContext.java:233)
	at org.wildfly.security.auth.client.AuthenticationContextConfigurationClient.getAuthenticationConfiguration(AuthenticationContextConfigurationClient.java:125)
	at org.wildfly.security.auth.client.AuthenticationContextConfigurationClient.getAuthenticationConfiguration(AuthenticationContextConfigurationClient.java:107)
	at org.wildfly.security.auth.client.AuthenticationContextConfigurationClient.getAuthenticationConfiguration(AuthenticationContextConfigurationClient.java:92)
	at org.wildfly.security.auth.client.AuthenticationContextConfigurationClient.getAuthenticationConfiguration(AuthenticationContextConfigurationClient.java:79)
	at org.jboss.as.protocol.ProtocolConnectionUtils.connect(ProtocolConnectionUtils.java:151)
	at org.jboss.as.protocol.ProtocolConnectionUtils.connectSync(ProtocolConnectionUtils.java:117)
	at org.jboss.as.protocol.ProtocolConnectionManager$EstablishingConnection.connect(ProtocolConnectionManager.java:259)
	at org.jboss.as.protocol.ProtocolConnectionManager.connect(ProtocolConnectionManager.java:70)
	at org.jboss.as.protocol.mgmt.ManagementClientChannelStrategy$Establishing.getChannel(ManagementClientChannelStrategy.java:162)
	at org.jboss.as.controller.client.impl.RemotingModelControllerClient.getOrCreateChannel(RemotingModelControllerClient.java:146)
	at org.jboss.as.controller.client.impl.RemotingModelControllerClient$1.getChannel(RemotingModelControllerClient.java:60)
	at org.jboss.as.protocol.mgmt.ManagementChannelHandler.executeRequest(ManagementChannelHandler.java:135)
	at org.jboss.as.protocol.mgmt.ManagementChannelHandler.executeRequest(ManagementChannelHandler.java:110)
	at org.jboss.as.controller.client.impl.AbstractModelControllerClient.executeRequest(AbstractModelControllerClient.java:263)
	at org.jboss.as.controller.client.impl.AbstractModelControllerClient.execute(AbstractModelControllerClient.java:168)
	at org.jboss.as.controller.client.impl.AbstractModelControllerClient.executeForResult(AbstractModelControllerClient.java:147)
	... 42 more
{code}",,,
1204,ELY-1200,"When AuthenticationConfiguration contains wrongly configured security Providers (null used), the management remoting connection hangs during SASL authentication.

{code:java}
AuthenticationConfiguration.useProviders(() -> new Provider[] { null })
{code}

*Expected behavior:*
Execution should fail immediately.
",,,
1206,ELY-1199,"Keystore is created after writing secret key into it. So instead of ""write alias"" operation it is more ""write alias and create backed keystore if not exists yet"" operation.

How to reproduce:
- create credential store from scratch
{code}
[standalone@localhost:9990 /] /subsystem=elytron/credential-store=myCredStore:add(uri=""cr-store://test/myCredStore.jceks?create=true"",  credential-reference={clear-text=pass123}, relative-to=jboss.server.config.dir)
{""outcome"" => ""success""}
{code}

- myCredStore.jceks does not exists on FS (I would expect it will be created)

{code}
[standalone@localhost:9990 /] /subsystem=elytron/credential-store=myCredStore/alias=myAlias:add(secret-value=secret)
{""outcome"" => ""success""}
{code}

- myCredStore.jceks exists on FS 

Setting high priority as lack of this behaviour can lead to more complex problems in multiprocess scenarios (e.g domain mode) ",,,
1207,ELY-1198,"The ACC should be captured dynamically if not given, and established to the auth config.  The ACC should not figure into equals/hashCode decisions.",,,
1213,ELY-1196,NoData,,,
1219,ELY-1195,"dataLocation is dereferenced, although it is checked on null before (could be null). 

Setting Critical priority as that can cover root cause of real problem with NPE.

{code:java|title=KeyStoreCredentialStore.java}
try {
    if (dataLocation != null && Files.exists(dataLocation)) {
        char[] password = getStorePassword(protectionParameter);
        try (InputStream fileStream = Files.newInputStream(dataLocation)) {
            if (useExternalStorage) {
                externalStorage.load(fileStream);
            } else {
                keyStore.load(fileStream, password);
            }
        }
        enumeration = keyStore.aliases();
    } else {
        keyStore.load(null, null);
        enumeration = Collections.emptyEnumeration();
    }
} catch (GeneralSecurityException e) {
    throw log.cannotInitializeCredentialStore(
            log.internalEncryptionProblem(e, dataLocation.toString()));
}
{code}


https://scan7.coverity.com/reports.htm#v23632/p11778/fileInstanceId=20120757&defectInstanceId=4609349&mergedDefectId=1436246",,,
1222,ELY-1193,"Verification of JWT tokens with empty signature part fails in Elytron.

The Elytron token-realm can be configured to not verify JWT token signature.
{code}
/subsystem=elytron/token-realm=JwtRealm:add(jwt={})
{code}

The JWT specification describes tokens without signature in [RFC 7519 Section 6|https://tools.ietf.org/html/rfc7519#section-6].

When user is comming with such a token the validation in Elytron fails.

Sample token:
{code}
eyJhbGciOiJub25lIiwidHlwIjoiSldUIn0.eyJpc3MiOiJpc3N1ZXIud2lsZGZseS5vcmciLCJzdWIiOiJlbHl0cm9uQHdpbGRmbHkub3JnIiwiZXhwIjoyMDUxMjIyMzk5LCJhdWQiOiJlbHl0cm9uLXRlc3QifQ.

Header:
{
  ""alg"": ""none"",
  ""typ"": ""JWT""
}

Payload:
{
  ""iss"": ""issuer.wildfly.org"",
  ""sub"": ""elytron@wildfly.org"",
  ""exp"": 2051222399,
  ""aud"": ""elytron-test""
}
{code}

The problem is probably in this piece of code in {{JwtValidator}} class:
{code:java}
        String[] parts = jwt.split(""\\."");

        if (parts.length < 3) {
            throw log.tokenRealmJwtInvalidFormat();
        }
{code}

Even if the token correctly contains 2 dots, the {{split}} returns array of lenght 2 (because the last part is empty). Additional negative-integer argument to the {{split()}} method could help here: 
{code:java}
jwt.split(""\\."", -1);
{code}",,,
1224,ELY-1191,"When I setup CLIENT_CERT authentication for an application (see Steps to Reproduce) and utilize HTTP/2 protocol, I get always 403 Forbidden even in case I use correct client certificate that should allow me access to a secured content.

I can see following TRACE messages in server.log:
{code}
2017-05-23 10:58:31,110 TRACE [org.wildfly.security] (default task-7) X500 principal [CN=client] decoded as name [client] (attribute values: [client])
2017-05-23 10:58:31,110 TRACE [org.wildfly.security] (default task-7) Principal assigning: [CN=client], pre-realm rewritten: [client], realm name: [ksRealm], post-realm rewritten: [client], realm rewritten: [client]
2017-05-23 10:58:31,110 TRACE [org.wildfly.security] (default task-7) Role mapping: principal [client] -> decoded roles [] -> realm mapped roles [] -> domain mapped roles [gooduser]
2017-05-23 10:58:31,110 TRACE [org.wildfly.security] (default task-7) Authorizing principal client.
2017-05-23 10:58:31,110 TRACE [org.wildfly.security] (default task-7) Authorizing against the following attributes: [] => []
2017-05-23 10:58:31,111 TRACE [org.wildfly.security] (default task-7) Permission mapping: identity [client] with roles [gooduser] implies (""org.wildfly.security.auth.permission.LoginPermission"" """") = true
2017-05-23 10:58:31,111 TRACE [org.wildfly.security] (default task-7) Authorization succeed
2017-05-23 10:58:31,111 TRACE [org.wildfly.security] (default task-7) Authentication succeed for principal [CN=client]
2017-05-23 10:58:31,117 TRACE [org.wildfly.security] (default task-10) Handling MechanismInformationCallback type='HTTP' name='CLIENT_CERT' host-name='localhost' protocol='https'
2017-05-23 10:58:31,117 TRACE [org.wildfly.security] (default task-10) CLIENT-CERT no SSL session
{code}
Authentication seems that it succeed just fine. But notice the last line - {{CLIENT-CERT no SSL session}}.

When I disable 'http2' in https-listener:
{code}
/subsystem=undertow/server=default-server/https-listener=https:write-attribute(name=enable-http2,value=false)
reload
{code}
I can now access secured content as expected. Also trace log contains different (more healthy) messages now.

This happens both when I utilize HTTP/2 with EAP 'alpn-hack' mechanism and also with ALPN provided by OpenSSL library.

As described in JBEAP-9803, Undertow needs to write into ssl-context when HTTP/2 with ALPN is utilized. Maybe this might be the source of this problem?",,,
