,issue_id,issue_comments,issue_desc,created_at,closed_at
2603,WELD-2166,"Code:
{code}
        WeldContainer weld = new Weld()
                .containerId(id)
                .disableDiscovery()
                .beanClasses(classes)
                .addInterceptor(TransactionalInterceptor.class)
                .addBeanClass(TransactionSupport.class)
                .extensions(new TransactionExtension(), new OsgiExtension())
                .initialize();
{code}

Exception:
{code}
java.lang.UnsupportedOperationException
	at com.google.common.collect.UnmodifiableIterator.remove(UnmodifiableIterator.java:43)
	at com.google.common.collect.TransformedIterator.remove(TransformedIterator.java:53)
	at org.jboss.weld.bootstrap.enablement.GlobalEnablementBuilder.filter(GlobalEnablementBuilder.java:296)
	at org.jboss.weld.bootstrap.enablement.GlobalEnablementBuilder.createModuleEnablement(GlobalEnablementBuilder.java:239)
	at org.jboss.weld.bootstrap.BeanDeployment.createEnablement(BeanDeployment.java:213)
	at org.jboss.weld.bootstrap.WeldStartup.startInitialization(WeldStartup.java:389)
	at org.jboss.weld.bootstrap.WeldBootstrap.startInitialization(WeldBootstrap.java:76)
	at org.jboss.weld.environment.se.Weld.initialize(Weld.java:583)
	at org.apache.aries.jpa.cdi.AbstractTest.createCdi(AbstractTest.java:141)
	at org.apache.aries.jpa.cdi.AbstractTest.createCdi(AbstractTest.java:129)
	at org.apache.aries.jpa.cdi.SimpleTest.test(SimpleTest.java:54)
{code}

The collection comes from {{Weld#buildSyntheticBeansXml()}} which creates immutable collections.",,,
2608,WELD-2160,"I have a CDI bean.

{code:java}
@Named(""viewCDI"")
//+@javax.enterprise.context.SessionScoped
//+@com.rico.cdi.CDIViewScoped
//-@javax.faces.view.ViewScoped
//-@javax.faces.bean.ViewScoped
public class HelloViewScoped implements java.io.Serializable{
  private Date  created;  
  public HelloViewScoped(){
    created=new Date();  
  }
  public Date getCreated() {
    return created;
  }
}
{code}


In beans.xml I wrote: 
*version=""1.1"" bean-discovery-mode=""annotated"">*

The problem is that  is is not visible to JSF wen I use @javax.faces.view.ViewScoped

The only path to get it visibe is to write a Stereotype annotation:

{code:java}
@javax.enterprise.inject.Stereotype
@javax.faces.view.ViewScoped
@Target(TYPE)
@Retention(RUNTIME)
public @interface CDIViewScoped  {}
{code}




 

  
  
  
}",,,
2614,WELD-2148,"Calling {{Instance.destroy}} for dependent stateless session bean as follows:
{code}
Instance<SLSessionBean> sessionBeanInstance =	CDI.current().select(SLSessionBean.class);
SLSessionBean sessionBean = sessionBeanInstance.get();
sessionBean.ping();
sessionBeanInstance.destroy(sessionBean);
{code}
throws {{UnsupportedOperationException}}",,,
2624,WELD-2089,"In Camel CDI, the {{PropertiesComponent}} class extends an -abstract- *unproxyable* class in the upcoming Apache Camel version 2.17.

In that case, Weld proxies for the {{PropertiesComponent}} do not extend {{PropertiesComponent}} anymore and only implement interfaces of the type closure. That break the client applications.

Note that it stills work with {{@Typed}}:
{code}
@Produces
@Typed(PropertiesComponent.class)
@ApplicationScoped
@Named(""properties"")
private static PropertiesComponent configuration() {
    Properties properties = new Properties();
    properties.put(""property"", ""value"");
    PropertiesComponent component = new PropertiesComponent();
    component.setInitialProperties(properties);
    return component;
}
{code}

Note that it works as well with Weld 1.x.",,,
2631,WELD-2088,"{code}
import javax.ejb.Stateless;
import javax.enterprise.inject.spi.InjectionPoint;
import javax.inject.Inject;

@Stateless
public class StatelessBean {
 
        private InjectionPoint injectionPoint;
 
        public StatelessBean() {
                super();
        }
 
        @Inject
        protected void inject(InjectionPoint injectionPoint) {
                this.injectionPoint = injectionPoint;
        }
 
        public InjectionPoint getInjectionPoint() {
                return injectionPoint;
        }
}
{code}

Having the above posted bean and a servlet which {{@Inject StatelessBean statelessBean}}, then calling:
{code}
statelessBean.getInjectionPoint().toString());
{code}

will result in a NPE. The bean, however, is injected.

Here is a stacktrace with the NPE:
{code}
13:39:34,409 ERROR [io.undertow.request] (default task-1) UT005023: Exception handling request to /injectIntoStateless/testservlet: java.lang.NullPointerException
	at org.jboss.weld.injection.ForwardingInjectionPoint.toString(ForwardingInjectionPoint.java:60)
	at org.jboss.weld.injection.ForwardingInjectionPoint.toString(ForwardingInjectionPoint.java:60)
	at com.ibm.jcdi.test.TestServlet.doGet(TestServlet.java:37)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:687)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:790)
	at io.undertow.servlet.handlers.ServletHandler.handleRequest(ServletHandler.java:85)
	at io.undertow.servlet.handlers.security.ServletSecurityRoleHandler.handleRequest(ServletSecurityRoleHandler.java:62)
	at io.undertow.servlet.handlers.ServletDispatchingHandler.handleRequest(ServletDispatchingHandler.java:36)
	at org.wildfly.extension.undertow.security.SecurityContextAssociationHandler.handleRequest(SecurityContextAssociationHandler.java:78)
	at io.undertow.server.handlers.PredicateHandler.handleRequest(PredicateHandler.java:43)
	at io.undertow.servlet.handlers.security.SSLInformationAssociationHandler.handleRequest(SSLInformationAssociationHandler.java:131)
	at io.undertow.servlet.handlers.security.ServletAuthenticationCallHandler.handleRequest(ServletAuthenticationCallHandler.java:57)
	at io.undertow.server.handlers.PredicateHandler.handleRequest(PredicateHandler.java:43)
	at io.undertow.security.handlers.AbstractConfidentialityHandler.handleRequest(AbstractConfidentialityHandler.java:46)
	at io.undertow.servlet.handlers.security.ServletConfidentialityConstraintHandler.handleRequest(ServletConfidentialityConstraintHandler.java:64)
	at io.undertow.security.handlers.AuthenticationMechanismsHandler.handleRequest(AuthenticationMechanismsHandler.java:60)
	at io.undertow.servlet.handlers.security.CachedAuthenticatedSessionHandler.handleRequest(CachedAuthenticatedSessionHandler.java:77)
	at io.undertow.security.handlers.NotificationReceiverHandler.handleRequest(NotificationReceiverHandler.java:50)
	at io.undertow.security.handlers.AbstractSecurityContextAssociationHandler.handleRequest(AbstractSecurityContextAssociationHandler.java:43)
	at io.undertow.server.handlers.PredicateHandler.handleRequest(PredicateHandler.java:43)
	at org.wildfly.extension.undertow.security.jacc.JACCContextIdHandler.handleRequest(JACCContextIdHandler.java:61)
	at io.undertow.server.handlers.PredicateHandler.handleRequest(PredicateHandler.java:43)
	at io.undertow.server.handlers.PredicateHandler.handleRequest(PredicateHandler.java:43)
	at io.undertow.servlet.handlers.ServletInitialHandler.handleFirstRequest(ServletInitialHandler.java:284)
	at io.undertow.servlet.handlers.ServletInitialHandler.dispatchRequest(ServletInitialHandler.java:263)
	at io.undertow.servlet.handlers.ServletInitialHandler.access$000(ServletInitialHandler.java:81)
	at io.undertow.servlet.handlers.ServletInitialHandler$1.handleRequest(ServletInitialHandler.java:174)
	at io.undertow.server.Connectors.executeRootHandler(Connectors.java:202)
	at io.undertow.server.HttpServerExchange$1.run(HttpServerExchange.java:793)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
	at java.lang.Thread.run(Thread.java:745)

{code}

Debugging shows that there is no specific implementation of toString method in ForwardingInjectionPoint (and any subclasses).

Adding toString implementation to {{SerializableForwardingInjectionPoint}} will make the NPE go away.

We also need to investigate if this is the case with other beans (not just stateless).

",,,
2634,WELD-2010,http://lists.jboss.org/pipermail/cdi-dev/2015-August/007043.html,,,
2643,WELD-2061,This is not a problem for Weld 3.x branch.,,,
2644,WELD-2056,"Originated from [DELTASPIKE-1010|https://issues.apache.org/jira/browse/DELTASPIKE-1010].

During Deltaspike test integration I came across a problem when using IBM JDK.
See the above mentioned issue for all the details.

NOTE: The name of this issue was derived from DS issue and is but a wild guess which may not be relevant!",,,
2645,WELD-2059,This behaviour has changed with https://issues.jboss.org/browse/CDI-545.,,,
2658,WELD-2055,"Running {{environment/se/tests}} on windows machine yields assertion error.
Looking at the console log I can see that Weld SE container shutdown hook was not triggered (there was no message about it).

Jenkins job - [link|https://jenkins.mw.lab.eng.bos.redhat.com/hudson/view/Weld/view/Weld%202%20Release/job/Weld-2.x-release-unit/90/jdk=jdk1.8,label=w2k8&&!ia64/console]

Problematic test with link to failing line: [link|https://github.com/weld/core/blob/2.3.1.Final/environments/se/tests/src/test/java/org/jboss/weld/environment/se/test/shutdown/hook/ShutdownHookTest.java#L81]

The above mentioned Jenkins job runs for Linux environment as well and the test passed.
I cannot be sure this is a regression as it is the first time we ran these tests against Win machines since they were added recently.",,,
2660,WELD-2046,"I have the following code. Please note that @Microservice annotation is my own extension to weld-se. It is recognized as a CDI bean.


{code:java}
   public interface SpecializationMicro {
      String hello();
   }

   @Sharp
   @Microservice
   public static class SpecializationMicroBean implements SpecializationMicro {

      @Override
      public String hello() {
         return ""normal"";
      }
   }

   @Specializes
   public static class MockSpecializationMicroBean extends SpecializationMicroBean {

      @Override
      public String hello() {
         return ""special"";
      }
   }

   @Qualifier
   @Target({ ElementType.TYPE, ElementType.METHOD, ElementType.FIELD, ElementType.PARAMETER })
   @Retention(RetentionPolicy.RUNTIME)
   public @interface Sharp {
   }

@Retention(RetentionPolicy.RUNTIME)
@Documented
@Inherited
@Named
@MicroserviceScoped
@Stereotype
@Target(ElementType.TYPE)
public @interface Microservice {
   String value() default """";
}
{code}



When I delete MockSpecializationMicroBean, the original bean SpecializationMicroBean is registered with qualifiers {{@Sharp}} and {{@Any}}.
However, the MockSpecializationMicroBean is registered with qualifiers {{@Sharp}} {{@Default}} and {{@Any}}. I believe the {{@Default}} qualifier whould not be there.",,,
2662,WELD-2038,NoData,,,
2663,WELD-2025,"I enabled the development mode, when open up the weld probe page, 

http://localhost:8080/horizon/weld-probe#/context/application

it popup a dialog shows the message: ""Unable to get JSON data: parsererror""
Also in the JS console: it shows: ""Error while processing route: context"".

I have several application scoped beans and also I'm using old flat jar deployment.",,,
2671,WELD-2024,"We should remove all JDK7 API occurences and setup travis CI job to run the build against multiple JDKs (probably openjdk6, oraclejdk7 and oraclejdk8).",,,
2683,WELD-2011,"If the *indexUrlString* that is used in {{JandexIndexBeanArchiveHandler.loadJandexIndex(String s)}}  contains a '%' sign, an {{IllegalArgumentException}} is thrown.

Having a '%' in an URL that is not meant to escape some character (like %20 for space) is totally fine both on Windows and Unix machines.
Executing {{java.net.URL.openStream()}}, as it happens in the {{JandexIndexBeanArchiveHandler.loadJandexIndex(String s)}}, leads to execution of {{sun.net.www.ParseUtil.decode(String s)}} which expects an encoded URL string. If the URL is not encoded, a {{NumberFormatException}} is catched by {{sun.net.www.ParseUtil}} and an {{IllegalArgumentException}} is thrown.

Therefore, the URL should be encoded (possibly by using the {{java.net.URLEncoder}}) before trying to call the openStream method. 


I found another Issue with a similar title but missing description: https://issues.jboss.org/browse/WELD-1987",,,
2684,WELD-1987,"Attached sample web application with embedded Jetty. To launch it use {{AppRunner.main}} method.

During startup we got:
{code:java}
java.lang.IllegalArgumentException: can't parse argument number: 
	at java.text.MessageFormat.makeFormat(MessageFormat.java:1429) ~[na:1.8.0_40]
	at java.text.MessageFormat.applyPattern(MessageFormat.java:479) ~[na:1.8.0_40]
	at java.text.MessageFormat.<init>(MessageFormat.java:362) ~[na:1.8.0_40]
	at java.text.MessageFormat.format(MessageFormat.java:840) ~[na:1.8.0_40]
	at org.jboss.logging.Slf4jLocationAwareLogger.doLog(Slf4jLocationAwareLogger.java:74) ~[jboss-logging-3.1.3.GA.jar:3.1.3.GA]
	at org.jboss.logging.Logger.logv(Logger.java:1938) ~[jboss-logging-3.1.3.GA.jar:3.1.3.GA]
	at org.jboss.logging.DelegatingBasicLogger.tracev(DelegatingBasicLogger.java:84) ~[jboss-logging-3.1.3.GA.jar:3.1.3.GA]
	at org.jboss.weld.environment.deployment.discovery.jandex.JandexIndexBeanArchiveHandler.loadJandexIndex(JandexIndexBeanArchiveHandler.java:104) ~[weld-environment-common-2.2.14.Final.jar:2015-06-24 15:18]
	at org.jboss.weld.environment.deployment.discovery.jandex.JandexIndexBeanArchiveHandler.getIndex(JandexIndexBeanArchiveHandler.java:73) ~[weld-environment-common-2.2.14.Final.jar:2015-06-24 15:18]
	at org.jboss.weld.environment.deployment.discovery.jandex.JandexIndexBeanArchiveHandler.handle(JandexIndexBeanArchiveHandler.java:59) ~[weld-environment-common-2.2.14.Final.jar:2015-06-24 15:18]
	at org.jboss.weld.environment.deployment.discovery.AbstractDiscoveryStrategy.performDiscovery(AbstractDiscoveryStrategy.java:91) ~[weld-environment-common-2.2.14.Final.jar:2015-06-24 15:18]
	at org.jboss.weld.environment.servlet.WeldServletLifecycle.createDeployment(WeldServletLifecycle.java:238) ~[weld-servlet-core-2.2.14.Final.jar:2015-06-24 15:18]
	at org.jboss.weld.environment.servlet.WeldServletLifecycle.initialize(WeldServletLifecycle.java:116) ~[weld-servlet-core-2.2.14.Final.jar:2015-06-24 15:18]
	at org.jboss.weld.environment.servlet.Listener.contextInitialized(Listener.java:56) ~[weld-servlet-core-2.2.14.Final.jar:2015-06-24 15:18]
	at org.eclipse.jetty.server.handler.ContextHandler.callContextInitialized(ContextHandler.java:794) ~[jetty-server-9.3.0.v20150612.jar:9.3.0.v20150612]
	at org.eclipse.jetty.servlet.ServletContextHandler.callContextInitialized(ServletContextHandler.java:522) ~[jetty-servlet-9.3.0.v20150612.jar:9.3.0.v20150612]
	at org.eclipse.jetty.server.handler.ContextHandler.startContext(ContextHandler.java:785) ~[jetty-server-9.3.0.v20150612.jar:9.3.0.v20150612]
	at org.eclipse.jetty.servlet.ServletContextHandler.startContext(ServletContextHandler.java:341) ~[jetty-servlet-9.3.0.v20150612.jar:9.3.0.v20150612]
	at org.eclipse.jetty.webapp.WebAppContext.startWebapp(WebAppContext.java:1357) ~[jetty-webapp-9.3.0.v20150612.jar:9.3.0.v20150612]
	at org.eclipse.jetty.webapp.WebAppContext.startContext(WebAppContext.java:1350) ~[jetty-webapp-9.3.0.v20150612.jar:9.3.0.v20150612]
	at org.eclipse.jetty.server.handler.ContextHandler.doStart(ContextHandler.java:734) ~[jetty-server-9.3.0.v20150612.jar:9.3.0.v20150612]
	at org.eclipse.jetty.servlet.ServletContextHandler.doStart(ServletContextHandler.java:258) ~[jetty-servlet-9.3.0.v20150612.jar:9.3.0.v20150612]
	at org.eclipse.jetty.webapp.WebAppContext.doStart(WebAppContext.java:512) ~[jetty-webapp-9.3.0.v20150612.jar:9.3.0.v20150612]
	at org.eclipse.jetty.util.component.AbstractLifeCycle.start(AbstractLifeCycle.java:68) [jetty-util-9.3.0.v20150612.jar:9.3.0.v20150612]
	at org.eclipse.jetty.util.component.ContainerLifeCycle.start(ContainerLifeCycle.java:132) [jetty-util-9.3.0.v20150612.jar:9.3.0.v20150612]
	at org.eclipse.jetty.server.Server.start(Server.java:405) [jetty-server-9.3.0.v20150612.jar:9.3.0.v20150612]
	at org.eclipse.jetty.util.component.ContainerLifeCycle.doStart(ContainerLifeCycle.java:114) [jetty-util-9.3.0.v20150612.jar:9.3.0.v20150612]
	at org.eclipse.jetty.server.handler.AbstractHandler.doStart(AbstractHandler.java:61) [jetty-server-9.3.0.v20150612.jar:9.3.0.v20150612]
	at org.eclipse.jetty.server.Server.doStart(Server.java:372) [jetty-server-9.3.0.v20150612.jar:9.3.0.v20150612]
	at org.eclipse.jetty.util.component.AbstractLifeCycle.start(AbstractLifeCycle.java:68) [jetty-util-9.3.0.v20150612.jar:9.3.0.v20150612]
	at com.xyz.AppRunner.startJettyJersey_AndWeld(AppRunner.java:47) [classes/:na]
	at com.xyz.AppRunner.main(AppRunner.java:19) [classes/:na]
Caused by: java.lang.NumberFormatException: For input string: """"
	at java.lang.NumberFormatException.forInputString(NumberFormatException.java:65) ~[na:1.8.0_40]
	at java.lang.Integer.parseInt(Integer.java:592) ~[na:1.8.0_40]
	at java.lang.Integer.parseInt(Integer.java:615) ~[na:1.8.0_40]
	at java.text.MessageFormat.makeFormat(MessageFormat.java:1427) ~[na:1.8.0_40]
	... 31 common frames omitted
{code}

As far as I can tell, the bug is caused by the *Jandex* tool.

The only known workaround which I'm aware, is to downgrade {{Weld}} to version before Jandex, for example: {{2.2.0.Final}}.",,,
